"","TargetID","DrugID","Highest_status","MOA","Gene_name"
"39646","T90751","D0BJ3R","Patented","Inhibitor","MGAT1"
"39647","T90751","D0A0ND","Patented","Inhibitor","MGAT1"
"39648","T90751","D06WEY","Patented","Inhibitor","MGAT1"
"39649","T90751","D0L5AE","Patented","Inhibitor","MGAT1"
"39650","T09874","D0PG7W","Patented","Inhibitor","HCV Core mRNA"
"39651","T09874","D08VSV","Patented","Inhibitor","HCV Core mRNA"
"39652","T09874","D0CD5P","Patented","Inhibitor","HCV Core mRNA"
"39653","T09874","D0E7TM","Patented","Inhibitor","HCV Core mRNA"
"39654","T09874","D0L3TL","Patented","Inhibitor","HCV Core mRNA"
"39655","T09874","D0G4LV","Patented","Inhibitor","HCV Core mRNA"
"39656","T09874","D05ETL","Patented","Inhibitor","HCV Core mRNA"
"39657","T09874","D04NQY","Patented","Inhibitor","HCV Core mRNA"
"39658","T98264","D0I2AN","Patented","Inhibitor","PTPN6"
"39659","T28052","D03TKM","Patented","Inhibitor","KDM5A"
"39660","T28052","D0ZJ0Z","Patented","Inhibitor","KDM5A"
"39661","T28052","D0NG8M","Patented","Inhibitor","KDM5A"
"39662","T28052","D05CCY","Patented","Inhibitor","KDM5A"
"39663","T28052","D0R2GT","Patented","Inhibitor","KDM5A"
"39664","T28052","D09CWB","Patented","Inhibitor","KDM5A"
"39665","T28052","D0VZ5E","Patented","Inhibitor","KDM5A"
"39666","T28052","D0F3TL","Patented","Inhibitor","KDM5A"
"39667","T28052","D06TKT","Patented","Inhibitor","KDM5A"
"39668","T28052","D0HT9Q","Patented","Inhibitor","KDM5A"
"39669","T28052","D0GH8J","Patented","Inhibitor","KDM5A"
"39670","T28052","D0N9JZ","Patented","Inhibitor","KDM5A"
"39671","T28052","D0G8QR","Patented","Inhibitor","KDM5A"
"39672","T28052","D0PQ5P","Patented","Inhibitor","KDM5A"
"39673","T28052","D01WHH","Patented","Inhibitor","KDM5A"
"39674","T28052","D0T8YT","Patented","Inhibitor","KDM5A"
"39675","T28052","D00SUC","Patented","Inhibitor","KDM5A"
"39676","T28052","D03POM","Patented","Inhibitor","KDM5A"
"39677","T28052","D0K4LW","Patented","Inhibitor","KDM5A"
"39678","T28052","D0NM3B","Patented","Inhibitor","KDM5A"
"39679","T12241","D0BB4J","Patented","Inhibitor","CTH"
"39680","T12241","D0EC1A","Patented","Inhibitor","CTH"
"39681","T12241","D06BHM","Patented","Inhibitor","CTH"
"39682","T69612","D00YYO","Patented","Inhibitor","GRK5"
"39683","T69612","D0U5IW","Patented","Inhibitor","GRK5"
"39684","T69612","D05PTF","Patented","Inhibitor","GRK5"
"39685","T43206","D0SK3V","Patented","Inhibitor","RORA"
"39686","T58440","D05HMS","Patented","Inhibitor","SCN1A"
"39687","T58440","D05YDJ","Patented","Inhibitor","SCN1A"
"39688","T58440","D05EMC","Patented","Inhibitor","SCN1A"
"39689","T47594","D05YMG","Patented","Inhibitor","ACVR1B"
"39690","T47594","D01RXV","Patented","Inhibitor","ACVR1B"
"39691","T47594","D0F7CA","Patented","Inhibitor","ACVR1B"
"39692","T47594","D0Z9FM","Patented","Inhibitor","ACVR1B"
"39693","T47594","D0IA7H","Patented","Inhibitor","ACVR1B"
"39694","T47594","D0E9VJ","Patented","Inhibitor","ACVR1B"
"39695","T08741","D02DJP","Patented","Inhibitor","CSK"
"39696","T64553","D09OGH","Patented","Inhibitor","ZAP70"
"39697","T64553","D0VE2A","Patented","Inhibitor","ZAP70"
"39698","T64553","D00HGD","Patented","Inhibitor","ZAP70"
"39699","T46465","D03OLC","Patented","Inhibitor","Malaria PLA2"
"39700","T46465","D0QX1S","Patented","Inhibitor","Malaria PLA2"
"39701","T46465","D0H4IY","Patented","Inhibitor","Malaria PLA2"
"39702","T13075","D0MN6V","Patented","Inhibitor","CSNK1A1"
"39703","T03529","D01GFH","Patented","Inhibitor","RGS8"
"39704","T03529","D0E9JL","Patented","Inhibitor","RGS8"
"39705","T75772","D03SHV","Patented","Inhibitor","TMPRSS15"
"39706","T75772","D09KTX","Patented","Inhibitor","TMPRSS15"
"39707","T75772","D0G4ZU","Patented","Inhibitor","TMPRSS15"
"39708","T75772","D0VE7D","Patented","Inhibitor","TMPRSS15"
"39709","T75772","D0L8BY","Patented","Inhibitor","TMPRSS15"
"39710","T75772","D01MPC","Patented","Inhibitor","TMPRSS15"
"39711","T75772","D0G2TL","Patented","Inhibitor","TMPRSS15"
"39712","T75772","D0W6MZ","Patented","Inhibitor","TMPRSS15"
"39713","T75772","D0ZN0D","Patented","Inhibitor","TMPRSS15"
"39714","T75772","D0K3IO","Patented","Inhibitor","TMPRSS15"
"39715","T75772","D09VFP","Patented","Inhibitor","TMPRSS15"
"39716","T77613","D0A0ZU","Patented","Inhibitor","PDE1B"
"39717","T77613","D06WJK","Patented","Inhibitor","PDE1B"
"39718","T77613","D0NI7A","Patented","Inhibitor","PDE1B"
"39719","T77613","D0V8ZY","Patented","Inhibitor","PDE1B"
"39720","T77613","D0E9JC","Patented","Inhibitor","PDE1B"
"39721","T77613","D03GTM","Patented","Inhibitor","PDE1B"
"39722","T77613","D0Z1CK","Patented","Inhibitor","PDE1B"
"39723","T77613","D0HO1Q","Patented","Inhibitor","PDE1B"
"39724","T77613","D0J1LK","Patented","Inhibitor","PDE1B"
"39725","T77613","D00LVD","Patented","Inhibitor","PDE1B"
"39726","T77613","D0WS3T","Patented","Inhibitor","PDE1B"
"39727","T59190","D03VKC","Patented","Inhibitor","PRKCZ"
"39728","T59190","D0Y7KX","Patented","Inhibitor","PRKCZ"
"39729","T59190","D0CV8T","Patented","Inhibitor","PRKCZ"
"39730","T59190","D0T2KT","Patented","Inhibitor","PRKCZ"
"39731","T94880","D03RHV","Patented","Inhibitor","TYRO3"
"39732","T94880","D0M9TR","Patented","Inhibitor","TYRO3"
"39733","T94880","D0E0YY","Patented","Inhibitor","TYRO3"
"39734","T94880","D08OEW","Patented","Inhibitor","TYRO3"
"39735","T94880","D0ZY9S","Patented","Inhibitor","TYRO3"
"39736","T94880","D0N8QO","Patented","Inhibitor","TYRO3"
"39737","T94880","D0X7WG","Patented","Inhibitor","TYRO3"
"39738","T63220","D04SWX","Patented","Inhibitor","TNK2"
"39739","T63220","D0PX1D","Patented","Inhibitor","TNK2"
"39740","T63220","D0T9JA","Patented","Inhibitor","TNK2"
"39741","T63220","D0SZ3I","Patented","Inhibitor","TNK2"
"39742","T09185","D0DA4Y","Patented","Inhibitor","DDR1"
"39743","T09185","D0ZK5P","Patented","Inhibitor","DDR1"
"39744","T09185","D0BW9L","Patented","Inhibitor","DDR1"
"39745","T09185","D0LL1P","Patented","Inhibitor","DDR1"
"39746","T09185","D0Y3FD","Patented","Inhibitor","DDR1"
"39747","T09185","D0H0GL","Patented","Inhibitor","DDR1"
"39748","T09185","D0GT9T","Patented","Inhibitor","DDR1"
"39749","T09185","D00UAQ","Patented","Inhibitor","DDR1"
"39750","T12081","D0W5OE","Patented","Inhibitor","PDE4C"
"39751","T12081","D04VJX","Patented","Inhibitor","PDE4C"
"39752","T12081","D05TQB","Patented","Inhibitor","PDE4C"
"39753","T52447","D0M2OY","Patented","Inhibitor","PPID"
"39754","T52447","D0KO5D","Patented","Inhibitor","PPID"
"39755","T52447","D08YMT","Patented","Inhibitor","PPID"
"39756","T94449","D0H6LK","Patented","Inhibitor","PTPRJ"
"39757","T09672","D0CW5D","Patented","Inhibitor","PTPN13"
"39758","T52297","D0TG1V","Patented","Inhibitor","NR1H3"
"39759","T52297","D0K8GC","Patented","Inhibitor","NR1H3"
"39760","T52297","D0W1XE","Patented","Inhibitor","NR1H3"
"39761","T52297","D04XII","Patented","Inhibitor","NR1H3"
"39762","T52297","D07QYV","Patented","Inhibitor","NR1H3"
"39763","T52297","D0U2EG","Patented","Inhibitor","NR1H3"
"39764","T52297","D07QIZ","Patented","Inhibitor","NR1H3"
"39765","T52297","D03UAE","Patented","Inhibitor","NR1H3"
"39766","T52297","D0Y7ZA","Patented","Inhibitor","NR1H3"
"39767","T21357","D0SG9Q","Patented","Inhibitor","PDE3B"
"39768","T38996","D06OKT","Patented","Inhibitor","PLD1"
"39769","T38996","D0CI4A","Patented","Inhibitor","PLD1"
"39770","T38996","D08SLU","Patented","Inhibitor","PLD1"
"39771","T38996","D09BSA","Patented","Inhibitor","PLD1"
"39772","T38996","D0OX9E","Patented","Inhibitor","PLD1"
"39773","T38996","D0X0NV","Patented","Inhibitor","PLD1"
"39774","T13616","D0Q7KI","Patented","Inhibitor","ILK"
"39775","T13616","D0FL7J","Patented","Inhibitor","ILK"
"39776","T13616","D09CNM","Patented","Inhibitor","ILK"
"39777","T11764","D0CI3N","Patented","Inhibitor","DDR2"
"39778","T11764","D05AFD","Patented","Inhibitor","DDR2"
"39779","T11764","D0T8BO","Patented","Inhibitor","DDR2"
"39780","T72881","D08NHT","Patented","Inhibitor","LTC4S"
"39781","T72881","D0CT4T","Patented","Inhibitor","LTC4S"
"39782","T72881","D0V6RN","Patented","Inhibitor","LTC4S"
"39783","T72881","D0L5VH","Patented","Inhibitor","LTC4S"
"39784","T16596","D06TGF","Patented","Inhibitor","PIM3"
"39785","T16596","D0NE0N","Patented","Inhibitor","PIM3"
"39786","T16596","D0M0TH","Patented","Inhibitor","PIM3"
"39787","T16596","D08JUU","Patented","Inhibitor","PIM3"
"39788","T16596","D04VSB","Patented","Inhibitor","PIM3"
"39789","T16596","D06OKX","Patented","Inhibitor","PIM3"
"39790","T16596","D07SHE","Patented","Inhibitor","PIM3"
"39791","T16596","D0D0WQ","Patented","Inhibitor","PIM3"
"39792","T16596","D0XJ2J","Patented","Inhibitor","PIM3"
"39793","T16596","D0JL8G","Patented","Inhibitor","PIM3"
"39794","T16596","D0P4NQ","Patented","Inhibitor","PIM3"
"39795","T16596","D0GV1S","Patented","Inhibitor","PIM3"
"39796","T16596","D0P9UF","Patented","Inhibitor","PIM3"
"39797","T16596","D0ZY3D","Patented","Inhibitor","PIM3"
"39798","T16596","D0WH9N","Patented","Inhibitor","PIM3"
"39799","T16596","D04MCF","Patented","Inhibitor","PIM3"
"39800","T16596","D0QU7N","Patented","Inhibitor","PIM3"
"39801","T16596","D0I0CN","Patented","Inhibitor","PIM3"
"39802","T16596","D0ZC0E","Patented","Inhibitor","PIM3"
"39803","T16596","D0DT0E","Patented","Inhibitor","PIM3"
"39804","T16596","D0X0BB","Patented","Inhibitor","PIM3"
"39805","T16596","D05ZQI","Patented","Inhibitor","PIM3"
"39806","T16596","D0J6HN","Patented","Inhibitor","PIM3"
"39807","T16596","D0OS2I","Patented","Inhibitor","PIM3"
"39808","T16596","D00HBJ","Patented","Inhibitor","PIM3"
"39809","T16596","D0WU1C","Patented","Inhibitor","PIM3"
"39810","T16596","D0EH6G","Patented","Inhibitor","PIM3"
"39811","T16596","D0V5JW","Patented","Inhibitor","PIM3"
"39812","T16596","D0LK3O","Patented","Inhibitor","PIM3"
"39813","T16596","D04JJM","Patented","Inhibitor","PIM3"
"39814","T16596","D0NX6B","Patented","Inhibitor","PIM3"
"39815","T83904","D07YHN","Patented","Inhibitor","SIRT2"
"39816","T83904","D0F6NT","Patented","Inhibitor","SIRT2"
"39817","T83904","D0X9SE","Patented","Inhibitor","SIRT2"
"39818","T83904","D0PL1I","Patented","Inhibitor","SIRT2"
"39819","T83904","D0MW0K","Patented","Inhibitor","SIRT2"
"39820","T83904","D0Y1WA","Patented","Inhibitor","SIRT2"
"39821","T83904","D07NKC","Patented","Inhibitor","SIRT2"
"39822","T83904","D00RNS","Patented","Inhibitor","SIRT2"
"39823","T83904","D0V2UZ","Patented","Inhibitor","SIRT2"
"39824","T82668","D0SZ7H","Patented","Inhibitor","AADAT"
"39825","T82668","D07JBL","Patented","Inhibitor","AADAT"
"39826","T82668","D0RR5C","Patented","Inhibitor","AADAT"
"39827","T82668","D09JPJ","Patented","Inhibitor","AADAT"
"39828","T82668","D03DSN","Patented","Inhibitor","AADAT"
"39829","T82668","D08ETC","Patented","Inhibitor","AADAT"
"39830","T82668","D0QE9Q","Patented","Inhibitor","AADAT"
"39831","T85115","D0X1ZY","Patented","Inhibitor","PROKR1"
"39832","T85115","D04LJF","Patented","Inhibitor","PROKR1"
"39833","T85115","D0U5VO","Patented","Inhibitor","PROKR1"
"39834","T85115","D00LHT","Patented","Inhibitor","PROKR1"
"39835","T48812","D0ZX6M","Patented","Inhibitor","RORB"
"39836","T48812","D09YHB","Patented","Inhibitor","RORB"
"39837","T48812","D0A9KU","Patented","Inhibitor","RORB"
"39838","T82262","D0XF1S","Patented","Inhibitor","CAMKK2"
"39839","T82262","D0PO8N","Patented","Inhibitor","CAMKK2"
"39840","T82262","D01UIJ","Patented","Inhibitor","CAMKK2"
"39841","T94201","D0LA9D","Patented","Inhibitor","SRPK1"
"39842","T94201","D03OBN","Patented","Inhibitor","SRPK1"
"39843","T94201","D0NY4A","Patented","Inhibitor","SRPK1"
"39844","T11241","D0OW3S","Patented","Inhibitor","S1PR3"
"39845","T11241","D0F4TB","Patented","Inhibitor","S1PR3"
"39846","T11241","D09LDU","Patented","Inhibitor","S1PR3"
"39847","T11241","D0I5TH","Patented","Inhibitor","S1PR3"
"39848","T11241","D0AK7K","Patented","Inhibitor","S1PR3"
"39849","T11241","D0LT2N","Patented","Inhibitor","S1PR3"
"39850","T11241","D0WC1D","Patented","Inhibitor","S1PR3"
"39851","T11241","D0S0MC","Patented","Inhibitor","S1PR3"
"39852","T11241","D0K8FK","Patented","Inhibitor","S1PR3"
"39853","T11241","D0CV8R","Patented","Inhibitor","S1PR3"
"39854","T11241","D04UXN","Patented","Inhibitor","S1PR3"
"39855","T11241","D0VJ8Y","Patented","Inhibitor","S1PR3"
"39856","T11241","D0Q4XE","Patented","Inhibitor","S1PR3"
"39857","T11241","D0MH3Y","Patented","Inhibitor","S1PR3"
"39858","T11241","D0A0VI","Patented","Inhibitor","S1PR3"
"39859","T11241","D0U4IE","Patented","Inhibitor","S1PR3"
"39860","T11241","D0LT5U","Patented","Inhibitor","S1PR3"
"39861","T11241","D0O4RX","Patented","Inhibitor","S1PR3"
"39862","T11241","D0RQ0B","Patented","Inhibitor","S1PR3"
"39863","T11241","D0RL7G","Patented","Inhibitor","S1PR3"
"39864","T11241","D07JOR","Patented","Inhibitor","S1PR3"
"39865","T11241","D02WVW","Patented","Inhibitor","S1PR3"
"39866","T11241","D09SKG","Patented","Inhibitor","S1PR3"
"39867","T11241","D08BFF","Patented","Inhibitor","S1PR3"
"39868","T11241","D0E5OA","Patented","Inhibitor","S1PR3"
"39869","T11241","D0IL0J","Patented","Inhibitor","S1PR3"
"39870","T11241","D06DRH","Patented","Inhibitor","S1PR3"
"39871","T11241","D0WA4F","Patented","Inhibitor","S1PR3"
"39872","T11241","D0OH0T","Patented","Inhibitor","S1PR3"
"39873","T11241","D0R7ED","Patented","Inhibitor","S1PR3"
"39874","T11241","D09RDP","Patented","Inhibitor","S1PR3"
"39875","T11241","D0EP8Y","Patented","Inhibitor","S1PR3"
"39876","T11241","D0HW8T","Patented","Inhibitor","S1PR3"
"39877","T11241","D0T4SV","Patented","Inhibitor","S1PR3"
"39878","T11241","D04NEO","Patented","Inhibitor","S1PR3"
"39879","T10118","D0P0OH","Patented","Inhibitor","CTRC"
"39880","T10118","D01IXT","Patented","Inhibitor","CTRC"
"39881","T10118","D00PVE","Patented","Inhibitor","CTRC"
"39882","T10118","D05CJM","Patented","Inhibitor","CTRC"
"39883","T11192","D0O1NA","Patented","Inhibitor","ADAM33"
"39884","T11192","D0Z7FD","Patented","Inhibitor","ADAM33"
"39885","T11192","D02XAR","Patented","Inhibitor","ADAM33"
"39886","T11192","D0NW8W","Patented","Inhibitor","ADAM33"
"39887","T32880","D0JR2Q","Patented","Inhibitor","EGLN1"
"39888","T32880","D0HN5O","Patented","Inhibitor","EGLN1"
"39889","T32880","D01PPR","Patented","Inhibitor","EGLN1"
"39890","T32880","D03PGC","Patented","Inhibitor","EGLN1"
"39891","T32880","D0D8AV","Patented","Inhibitor","EGLN1"
"39892","T32880","D0F0DX","Patented","Inhibitor","EGLN1"
"39893","T32880","D0QI0J","Patented","Inhibitor","EGLN1"
"39894","T32880","D0OR4X","Patented","Inhibitor","EGLN1"
"39895","T32880","D00XHH","Patented","Inhibitor","EGLN1"
"39896","T32880","D0SM8Z","Patented","Inhibitor","EGLN1"
"39897","T32880","D05FDR","Patented","Inhibitor","EGLN1"
"39898","T32880","D01XZT","Patented","Inhibitor","EGLN1"
"39899","T32880","D0LO2C","Patented","Inhibitor","EGLN1"
"39900","T32880","D0Q9AF","Patented","Inhibitor","EGLN1"
"39901","T32880","D0MS5W","Patented","Inhibitor","EGLN1"
"39902","T32880","D0V6AZ","Patented","Inhibitor","EGLN1"
"39903","T32880","D05TTX","Patented","Inhibitor","EGLN1"
"39904","T32880","D04BTN","Patented","Inhibitor","EGLN1"
"39905","T32880","D0VI2M","Patented","Inhibitor","EGLN1"
"39906","T32880","D0YY5J","Patented","Inhibitor","EGLN1"
"39907","T32880","D0Y3NI","Patented","Inhibitor","EGLN1"
"39908","T32880","D0I4PX","Patented","Inhibitor","EGLN1"
"39909","T32880","D04YMG","Patented","Inhibitor","EGLN1"
"39910","T32880","D00ECX","Patented","Inhibitor","EGLN1"
"39911","T32880","D0V9WU","Patented","Inhibitor","EGLN1"
"39912","T32880","D0R4CX","Patented","Inhibitor","EGLN1"
"39913","T32880","D00IKR","Patented","Inhibitor","EGLN1"
"39914","T32880","D0VK5C","Patented","Inhibitor","EGLN1"
"39915","T32880","D05EHX","Patented","Inhibitor","EGLN1"
"39916","T32880","D0L9XU","Patented","Inhibitor","EGLN1"
"39917","T32880","D02IRO","Patented","Inhibitor","EGLN1"
"39918","T32880","D0K5UR","Patented","Inhibitor","EGLN1"
"39919","T32880","D00CAO","Patented","Inhibitor","EGLN1"
"39920","T59654","D0IQ6R","Patented","Inhibitor","PLK2"
"39921","T50773","D0QX2U","Patented","Inhibitor","DPP7"
"39922","T50773","D0C6NX","Patented","Inhibitor","DPP7"
"39923","T50773","D07JHU","Patented","Inhibitor","DPP7"
"39924","T50773","D05FMP","Patented","Inhibitor","DPP7"
"39925","T50773","D0S8CH","Patented","Inhibitor","DPP7"
"39926","T50773","D0M6CN","Patented","Inhibitor","DPP7"
"39927","T50773","D0SH7G","Patented","Inhibitor","DPP7"
"39928","T50773","D0MF7O","Patented","Inhibitor","DPP7"
"39929","T97537","D0X2XN","Patented","Inhibitor","LNPEP"
"39930","T97537","D04AFR","Patented","Inhibitor","LNPEP"
"39931","T97537","D05ZEZ","Patented","Inhibitor","LNPEP"
"39932","T97537","D0V4YX","Patented","Inhibitor","LNPEP"
"39933","T97537","D06JLW","Patented","Inhibitor","LNPEP"
"39934","T97537","D0HO8O","Patented","Inhibitor","LNPEP"
"39935","T97537","D0IC5Y","Patented","Inhibitor","LNPEP"
"39936","T95878","D0Z6IH","Patented","Inhibitor","RPS6KA6"
"39937","T95878","D0X7ZB","Patented","Inhibitor","RPS6KA6"
"39938","T31543","D0PY4S","Patented","Inhibitor","ST14"
"39939","T31543","D0RN9V","Patented","Inhibitor","ST14"
"39940","T31543","D0CN2Q","Patented","Inhibitor","ST14"
"39941","T31543","D0U4EO","Patented","Inhibitor","ST14"
"39942","T12797","D03TTE","Patented","Inhibitor","BCL2A1"
"39943","T12797","D0B1UL","Patented","Inhibitor","BCL2A1"
"39944","T21357","D0X5XB","Patented","Inhibitor","PDE3B"
"39945","T12797","D0CR9A","Patented","Inhibitor","BCL2A1"
"39948","T14597","DCUQ32","Phase 1",".","ERBB2"
"39949","T97071","DENO78","Phase 3",".","FOLH1"
"39950","T36075","DI9P5G","Phase 3","Agonist","GLP1R"
"39952","T14602","DGB7W9","Phase 3",".","F8"
"39953","T89534","DGW9U7","Phase 3","Degrader","ESR1"
"39954","T25005","D7GTX4","Phase 1","Inhibitor","BTK"
"39955","T69485","DZ2PC5","Phase 1","Agonist","HCRTR2"
"39956","T59480","D37IQM","Phase 3","Inhibitor","KRAS"
"39961","T37693","DK3WQ5","Phase 1","Agonist","CNR2"
"39963","T97071","DA03JS","Phase 1","Inhibitor","FOLH1"
"39966","T08391","D2JZ3U","Phase 1/2","Inhibitor","JAK2"
"39967","T62460","D2JZ3U","Phase 1/2","Inhibitor","JAK1"
"39968","T23172","D2JZ3U","Phase 1/2","Inhibitor","JAK3"
"39969","T62431","D2JZ3U","Phase 1/2","Inhibitor","SYK"
"39971","T65200","DJMK69","Phase 1/2","Inhibitor","HSD11B1"
"39974","T62206","D8MNH5","Approved",".","PCSK9"
"39975","T99347","D34YLZ","Phase 1","Modulator","GRM5"
"39976","T99347","DB7V3D","Phase 1","Modulator","GRM5"
"39977","T18876","D1KES8","Phase 1/2","Antagonist","PTGER4"
"39978","T28893","DZ02CQ","Phase 1","Agonist","CHRM1"
"39979","T46360","DZ02CQ","Phase 1","Agonist","SIGMAR1"
"39980","T38284","DQ84IT","Phase 3","Inhibitor","BCR-ABL1"
"39981","T46521","D3BZ0H","Phase 1/2","Antagonist","AR"
"39982","T00239","DP2UR8","Phase 3","Inhibitor","IL4"
"39983","T29143","DP2UR8","Phase 3","Inhibitor","IL13"
"39984","T63187","D54WUR","Phase 1","Inhibitor","TBL1X"
"39985","T82795","D54WUR","Phase 1","Inhibitor","CTNNB1"
"39987","T67849","DDE6F1","Phase 1","Inhibitor","PIK3CD"
"39989","T78890","D2FE7T","Phase 3",".","TFPI"
"39991","T87024","D1KR3N","Phase 3","Inhibitor","APP"
"39992","T71377","D3Q0FU","Phase 1",".","IL3RA"
"39993","T90828","D3Q0FU","Phase 1",".","IL5RA"
"39994","T14597","DI0ED3","Phase 3",".","ERBB2"
"39995","T42974","DDRX30","Phase 3","Inhibitor","GAS6"
"40000","T53103","DK3U6C","Phase 1/2","Replacement","NAGLU"
"40002","T45593","DQ02VJ","Phase 2/3",".","MAPT"
"40005","T97071","DJME35","Phase 1",".","FOLH1"
"40007","T38950","D5QKY2","Phase 1","Inhibitor","CD33"
"40008","T59631","D4L5NW","Phase 3",".","PDCD1"
"40009","T73726","DUAI04","Phase 1","Inhibitor","Candi ERG11"
"40010","T17629","D8LAE2","Approved",".","TACSTD2"
"40011","T63230","DKP80T","Phase 3","Modulator","INHBA"
"40013","T23797","D0YFN1","Phase 3","Inhibitor","IL33"
"40014","T21678","DE3M8U","Phase 1/2",".","GLA"
"40016","T81281","DE1XF0","Phase 1",".","DSG3"
"40018","T14602","DX0NW9","Phase 1/2",".","F8"
"40019","T63187","DJ4B2E","Phase 1",".","TBL1X"
"40020","T97587","D3LWJ7","Approved",".","ITGA4"
"40021","T66383","DJ43UK","Phase 3","Inhibitor","CFD"
"40024","T60693","DSNA01","Phase 3","Antagonist","OPRK1"
